Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:366ABIopJkMbrEVoDsb9TM,"My Hero","My Hero","MAN WITH A MISSION",2017-11-01,263493,36,false,61zi52kwvzh9tru5iowg1ufof,2025-02-03T23:23:02Z,"anime,j-rock,j-pop","Sony Music Labels Inc.",0.469,0.964,2,-5.343,0,0.0761,0.000207,0.00402,0.0675,0.396,89.987,4
spotify:track:0XApco3hU0Asplfth95ygB,"Masquerade","Masquerade","Tears to Embers",2023-08-31,253333,2,false,61zi52kwvzh9tru5iowg1ufof,2025-02-03T23:12:04Z,"","T2E Records",0.294,0.925,5,-4.545,0,0.194,0.000148,0.0000958,0.0939,0.441,116.933,4
spotify:track:3aYBjxTMvrEOP0A0UXg9ER,"Final Masquerade","The Hunting Party","Linkin Park",2014-06-09,217613,70,false,61zi52kwvzh9tru5iowg1ufof,2025-02-07T15:22:59Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.466,0.852,3,-4.487,1,0.0585,0.00774,0.0000026,0.0989,0.428,164.032,4
spotify:track:1QVmq2LszpAhPGwj4YGS1f,"Worth the Fight","The Divide","No Resolve",2019-08-09,222133,42,false,61zi52kwvzh9tru5iowg1ufof,2025-02-07T15:22:20Z,"","No Resolve",0.469,0.896,1,-4.232,1,0.059,0.000662,0,0.256,0.557,138.056,4
spotify:track:5a1wmo6lE6pZvPyBZIFYOZ,"Fire in the House","Killer Sounds (Deluxe Version)","Hard-Fi",2011-08-22,252586,23,false,61zi52kwvzh9tru5iowg1ufof,2025-04-06T02:28:17Z,"britpop","WM UK",0.615,0.832,9,-5.876,0,0.0545,0.000186,0.0312,0.0942,0.526,123.004,4
spotify:track:6ZAxXERLJa5WPU1uOE5G5F,"Gravity","With Might and Main","Defences",2017-05-26,188360,38,false,61zi52kwvzh9tru5iowg1ufof,2025-05-03T04:28:55Z,"","Long Branch Records",0.389,0.961,6,-3.484,0,0.0953,0.000319,0.00000106,0.23,0.329,93.519,4
spotify:track:7a6AriexF79dNNhknDluGd,"Blind Leading the Blind","Silence in the Snow (Special Edition)","Trivium",2015-09-28,265895,45,false,61zi52kwvzh9tru5iowg1ufof,2025-02-26T21:00:32Z,"metalcore,metal,heavy metal","Roadrunner Records",0.51,0.944,1,-7.682,0,0.0724,0.0000517,0.0000554,0.358,0.191,111.605,3
spotify:track:03t1TxyyDzebCsC4FUtPZB,"The Son Is Not The Father","ASD","A Skylit Drive",2015-10-09,231625,16,false,61zi52kwvzh9tru5iowg1ufof,2025-04-16T02:11:15Z,"post-hardcore,screamo,metalcore,emo","Tragic Hero Records",0.251,0.955,1,-3.858,0,0.0992,0.0000131,0.0000359,0.245,0.203,90.971,4
spotify:track:4xQuXhs3TdYltUeH1XoToO,"This Is the End of Us","This Is the End of Us","White Comic",2021-02-08,247849,22,false,61zi52kwvzh9tru5iowg1ufof,2025-02-03T23:12:32Z,"","Independent",0.162,0.968,0,-3.634,1,0.153,0.0000933,0,0.573,0.195,160.087,4
spotify:track:2dwhns14pjuxxcM5a0eOow,"I'm Made Of Wax, Larry, What Are You Made Of?","Homesick","A Day To Remember",2009-02-03,180840,66,false,61zi52kwvzh9tru5iowg1ufof,2025-02-26T20:59:56Z,"metalcore,post-hardcore,pop punk,screamo,emo","Victory Records",0.241,0.97,10,-4.246,0,0.104,0.0000735,0,0.904,0.621,159.93,4
spotify:track:31jCmKivGbsLGLPaGfDgt9,"Awakening","Inguz","Normandie",2016-12-02,191546,40,false,61zi52kwvzh9tru5iowg1ufof,2025-02-11T23:44:12Z,"","Easy Life Records",0.303,0.914,1,-3.128,1,0.109,0.0000488,0.000109,0.151,0.574,120.753,3
spotify:track:4hZIolup6cgYhrzzGq46aq,"Dead Inside","Run","Future Palace",2022-06-10,204040,47,false,61zi52kwvzh9tru5iowg1ufof,2025-03-23T01:54:55Z,"metalcore","Arising Empire",0.453,0.936,6,-4.728,0,0.0582,0.0000571,0.00000109,0.188,0.469,110.048,4
spotify:track:6dx9Qs2LldkDNd7LikQHyr,"Mesmer","Odyssey","Valiant Hearts",2019-11-15,281812,31,false,61zi52kwvzh9tru5iowg1ufof,2025-02-02T23:57:26Z,"post-hardcore,metalcore","Valiant Hearts",0.298,0.978,5,-2.108,0,0.11,0.000242,0,0.225,0.167,159.881,4
spotify:track:0tyR7Bu9P086aWBFZ4QJoo,"Monsters (feat. blackbear)","Wake Up, Sunshine","All Time Low;blackbear",2020-04-03,174067,70,true,61zi52kwvzh9tru5iowg1ufof,2025-02-25T20:19:48Z,"pop punk,emo,punk","Fueled By Ramen",0.369,0.845,0,-3.449,0,0.0611,0.0493,0,0.416,0.782,78.532,4
spotify:track:1wo8IQFOntXY40ynj7bOor,"Blood In The Water","Dopamine","Normandie",2024-02-09,214830,42,true,61zi52kwvzh9tru5iowg1ufof,2025-04-27T13:20:20Z,"","Easy Life Records",0.511,0.868,7,-4.202,0,0.0383,0.000517,0.00974,0.1,0.387,92.922,4
